Channel ID,Channel Display Name,Partner Revenue
UCf1_KkmMrPkxX_FIq-W9yhA,Ống Kính Hậu Trường,0
UC5nKwj1KxvkPV-BjE4LWQbg,HẺM RADIO,0.003997
UCtHqcsdVLp5sJiE25tskteA,Bolero Bất Hủ,0.195405
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.044619
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,0
UCMMPGC9Ow2FmYE6ogg48GFg,Color Man,3.162608
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,0.095068
UCF81Px1sy2hXbM36_YhhoYg,DIEN QUAN Food & Lifestyle/ Ẩm thực & Cuộc sống.,24.270044
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0
UCRdbY9Zo8S3r3MrSjlDxJfw,STV News,0
UCNGs9HfpAkghyB1jAfw6-UA,DIEN QUAN Kids,0.028921
UCEPHB5VGIDxbpKDQTDDLDEg,Rap Việt Underground,2.022831
UCPNm4q0r3W7X5qL4qXoF7SA,Chuông Gió,0
UCMMPGC9Ow2FmYE6ogg48GFg,Color Man,0.334087
UC5nKwj1KxvkPV-BjE4LWQbg,HẺM RADIO,0.000245
UCf9HdP4nEauKA3NJFVrdUMg,Cô Giáo Triệu View,0.011644
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,0.002033
UCU89QGf88S_YwgPJsP0MRJQ,Trâm Lâm Đồng,0.007991
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,0.00011
UCeqFTIxA9Qkco4EVmfk_wUw,Color Man Food Tour / English speaking,0.00053
UCvoQ2QzfwzoYU4OV8bPcDhw,Hi Pencil Studio,6.036651
UCxTjBLdBI-4_ACAPK78628g,Giải Trí TV,0
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.000477
UCQv21ybDEcNyJdtpAHuv-5g,BẬT MÍ BÍ MẬT,0.085567
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.052998
UC5nKwj1KxvkPV-BjE4LWQbg,HẺM RADIO,0.096623
UCvoQ2QzfwzoYU4OV8bPcDhw,Hi Pencil Studio,0.826075
UCy7ODI2EvCSYDxGKChBiOWg,Bánh Mì Nóng,0.000868
UCM8pV-d0qjRtypIsULeozcQ,Điều Chúng Mình Chưa Biết,0.001587
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,0.013394
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,26.79349
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.012905
UC3Ge8bBJhpxkrTJrLYWURlA,Vanmiu Beauty,0.017247
UCYNCP3ddkSBPMY_X-HdB8Iw,Thiên Khôi Idol Official,0.001091
UC1WeQsR7iYLpQC59snjT82A,Red Moon Pictures,0.633801
UCi9BeJr8XAvfffUM4x-uGmg,FOR UNICORNS,0.002927
UCNGs9HfpAkghyB1jAfw6-UA,DIEN QUAN Kids,0
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,6.291392
UCvoQ2QzfwzoYU4OV8bPcDhw,Hi Pencil Studio,0.211181
UCMMPGC9Ow2FmYE6ogg48GFg,Color Man,0.04271
UC1WeQsR7iYLpQC59snjT82A,Red Moon Pictures,5.02187
UCuHL9SSiXZnM89fM2n3GMPg,Hài TV / Comedy,0.062604
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,0.002975
UCB849xB6Z17yR_CxuNEwqSQ,SML Channel,1.918694
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.014128
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.015127
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.017353
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.019272
UC6z0Om94_hM-H_UED2LA0YQ,ACV Music,0.018756
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,0.006463
UCYNCP3ddkSBPMY_X-HdB8Iw,Thiên Khôi Idol Official,0.002158
UCB849xB6Z17yR_CxuNEwqSQ,SML Channel,0.514353
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,0
UCvjLCUhUjQl7O-0n1zM1o5g,Mua Gì Ở Đâu - HTV7,0.006373
UC5nKwj1KxvkPV-BjE4LWQbg,HẺM RADIO,0.01706
UCvjLCUhUjQl7O-0n1zM1o5g,Mua Gì Ở Đâu - HTV7,0
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,0.004356
UC5huPf4W4xZnWB88pMnbDBA,Vigga Official,0.007078
UC5nKwj1KxvkPV-BjE4LWQbg,HẺM RADIO,0.022036
UCNGs9HfpAkghyB1jAfw6-UA,DIEN QUAN Kids,1.661091
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.001616
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,0.000382
UCNGs9HfpAkghyB1jAfw6-UA,DIEN QUAN Kids,4.682714
UC1WeQsR7iYLpQC59snjT82A,Red Moon Pictures,0.030791
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.023849
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.001489
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.000834
UCvjLCUhUjQl7O-0n1zM1o5g,Mua Gì Ở Đâu - HTV7,0
UCF81Px1sy2hXbM36_YhhoYg,DIEN QUAN Food & Lifestyle/ Ẩm thực & Cuộc sống.,0.00055
UCvjLCUhUjQl7O-0n1zM1o5g,Mua Gì Ở Đâu - HTV7,0.000386
UCMMPGC9Ow2FmYE6ogg48GFg,Color Man,0.030101
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,0
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.004106
UCNGs9HfpAkghyB1jAfw6-UA,DIEN QUAN Kids,0.590737
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,0.130994
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.009863
UCF3zCyOModLIKG1C9mg4hsQ,KHƯƠNG DỪA CHANNEL,0.159154
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.242746
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.007074
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,56.039172
UCvoQ2QzfwzoYU4OV8bPcDhw,Hi Pencil Studio,0.006045
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,4.389615
UCMMPGC9Ow2FmYE6ogg48GFg,Color Man,1.344025
UCNGs9HfpAkghyB1jAfw6-UA,DIEN QUAN Kids,0.201164
UCvjLCUhUjQl7O-0n1zM1o5g,Mua Gì Ở Đâu - HTV7,0
UCvkgBXwwC4IP_HuIORGE-OQ,KHỎE ĐẸP TOÀN DIỆN,0.000394
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,0.013857
UCpRaxwqI0gq-n9BFWziRn1Q,Vo Ha Tram Official,0.827769
UC4_CpSC7WQrc-6HPxXFeIVg,LT Channel,0
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,0.744458
UCB849xB6Z17yR_CxuNEwqSQ,SML Channel,1.708706
UC5nKwj1KxvkPV-BjE4LWQbg,HẺM RADIO,0
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,8.699707
UCRdbY9Zo8S3r3MrSjlDxJfw,STV News,0.036916
UCU89QGf88S_YwgPJsP0MRJQ,Trâm Lâm Đồng,0.065529
UCVULZvPGtBXQJFYk3OjT0-Q,chan khang nguyen,0
UCTq2dfu0hGe7yHz-eH4-DSw,Siêu Sao TV,0
UCQv21ybDEcNyJdtpAHuv-5g,BẬT MÍ BÍ MẬT,0.186742
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.053607
UCMMPGC9Ow2FmYE6ogg48GFg,Color Man,8.649248
UC71qHOVptn2ymqLyCvptlJw,Ngọc sơn Nguyễn,0
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.003356
UC3Ge8bBJhpxkrTJrLYWURlA,Vanmiu Beauty,0.273076
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.001212
UCvjLCUhUjQl7O-0n1zM1o5g,Mua Gì Ở Đâu - HTV7,0
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,3.00946
UCU89QGf88S_YwgPJsP0MRJQ,Trâm Lâm Đồng,0.255148
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.348007
UClZa8CAUbGEotUd1nWLftow,MÌ HẢO HẢO - ACECOOK,0
UCMMPGC9Ow2FmYE6ogg48GFg,Color Man,0.403162
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0
UCvjLCUhUjQl7O-0n1zM1o5g,Mua Gì Ở Đâu - HTV7,0.001314
UCNGs9HfpAkghyB1jAfw6-UA,DIEN QUAN Kids,0.003215
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,1.85376
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.001008
UCDcHVtKdCgYn5NCjShHDsDA,Nguyễndzanh Karaoke,0
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,0
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,2.266885
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,0.000087
UCTq2dfu0hGe7yHz-eH4-DSw,Siêu Sao TV,0.007941
UCvjLCUhUjQl7O-0n1zM1o5g,Mua Gì Ở Đâu - HTV7,0
UCGPtFhmd5PBr35f5GhHm9BA,Thế Anh 1993s,0.000778
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.004724
UCMMPGC9Ow2FmYE6ogg48GFg,Color Man,4.096016
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.006429
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.002986
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.001578
UCMMPGC9Ow2FmYE6ogg48GFg,Color Man,19.08447
UCF81Px1sy2hXbM36_YhhoYg,DIEN QUAN Food & Lifestyle/ Ẩm thực & Cuộc sống.,0
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.000545
UCayGGKhKWEkXToAvcEiAVKA,Shahid Shaikh,0
UCF3zCyOModLIKG1C9mg4hsQ,KHƯƠNG DỪA CHANNEL,10.093521
UCA2-2jjV0HyM9A3kdNFOYsA,Tris Nguyen Vlog,0
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.010028
UCU89QGf88S_YwgPJsP0MRJQ,Trâm Lâm Đồng,0.147554
UCTq2dfu0hGe7yHz-eH4-DSw,Siêu Sao TV,0.062118
UCNGs9HfpAkghyB1jAfw6-UA,DIEN QUAN Kids,2.132296
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,0.122227
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.673862
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.000629
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.006372
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,1.009264
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,36.395424
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,0.013388
UCF3zCyOModLIKG1C9mg4hsQ,KHƯƠNG DỪA CHANNEL,0.160032
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,0.001048
UCfwbtqsJExekbkurJyif8Cw,K-POP MUSIC,0.28514
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.041885
UC1WeQsR7iYLpQC59snjT82A,Red Moon Pictures,0.010597
UCr0XtVoYeoiU19OCrkmE1MA,HỘI NÔNG DÂN,0
UCzDRSQ_i45T2kO1WGSHy2sQ,Tiểu Khễnh Channel,0
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,2.486503
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,0
UC-x3KQbcRavNEHD9VEoFeXQ,Ngân Nguyễn Thi Thanh,0
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,11.657786
UCuHL9SSiXZnM89fM2n3GMPg,Hài TV / Comedy,8.979784
UCNGs9HfpAkghyB1jAfw6-UA,DIEN QUAN Kids,0.17279
UCqDpVOeCFYq2C2aLhQsm8TQ,Get Fit Vietnam,0
UCZJ-ECeBXs8p8wVEr5yLfPw,Bếp Cô Minh,0
UCvjLCUhUjQl7O-0n1zM1o5g,Mua Gì Ở Đâu - HTV7,0.137627
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0
UCB849xB6Z17yR_CxuNEwqSQ,SML Channel,0.156633
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,1.513692
UCqDpVOeCFYq2C2aLhQsm8TQ,Get Fit Vietnam,0
UCHRshuQUJayqy_IMeOJBniw,Hoàng Trần,0
UCB849xB6Z17yR_CxuNEwqSQ,SML Channel,0
UC2CZgzk6o5eK25qMQFMqS7A,Gia My Official,0.019866
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.000046
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.396453
UCf1_KkmMrPkxX_FIq-W9yhA,Ống Kính Hậu Trường,6.826967
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,0
UCNGs9HfpAkghyB1jAfw6-UA,DIEN QUAN Kids,0.00014
UCB849xB6Z17yR_CxuNEwqSQ,SML Channel,0.07563
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,0.16455
UCU89QGf88S_YwgPJsP0MRJQ,Trâm Lâm Đồng,0.114927
UCqanjtpLNWV834CNwwBM8iw,DT CraZy Gaming,0
UCf1_KkmMrPkxX_FIq-W9yhA,Ống Kính Hậu Trường,0.002512
UCF81Px1sy2hXbM36_YhhoYg,DIEN QUAN Food & Lifestyle/ Ẩm thực & Cuộc sống.,0.00006
UCf9HdP4nEauKA3NJFVrdUMg,Cô Giáo Triệu View,0.020112
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,0.004261
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,0.535027
UCf1_KkmMrPkxX_FIq-W9yhA,Ống Kính Hậu Trường,72.821815
UCuHL9SSiXZnM89fM2n3GMPg,Hài TV / Comedy,0.045356
UCvjLCUhUjQl7O-0n1zM1o5g,Mua Gì Ở Đâu - HTV7,0.006701
UCB849xB6Z17yR_CxuNEwqSQ,SML Channel,0
UCvjLCUhUjQl7O-0n1zM1o5g,Mua Gì Ở Đâu - HTV7,0
UCB849xB6Z17yR_CxuNEwqSQ,SML Channel,0.003968
UCqDpVOeCFYq2C2aLhQsm8TQ,Get Fit Vietnam,0
UC8KDltghSj0iaNm0kPrzkZQ,SaKa Trương Tuyền Official,0.00706
UC5nKwj1KxvkPV-BjE4LWQbg,HẺM RADIO,0.015714
UCf1_KkmMrPkxX_FIq-W9yhA,Ống Kính Hậu Trường,0
UCB849xB6Z17yR_CxuNEwqSQ,SML Channel,0
