Channel ID,Channel Display Name,Partner Revenue
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCB849xB6Z17yR_CxuNEwqSQ,SML Channel,0.019322
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0.007394
UCYUK-9JqzkndfBmgokUPD9g,Dương Cẩm Lynh Official,0.529251
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.820288
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.019784
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.009543
UCNGs9HfpAkghyB1jAfw6-UA,DIEN QUAN Kids,0
UCNGs9HfpAkghyB1jAfw6-UA,DIEN QUAN Kids,0.000792
UCNGs9HfpAkghyB1jAfw6-UA,DIEN QUAN Kids,0.298983
UCvoQ2QzfwzoYU4OV8bPcDhw,Hi Pencil Studio,1.665589
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.001864
UCkp2NHVhOw7JTPVWPp3Zwiw,Khám Phá Bí Ẩn,0
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0.052408
UCF81Px1sy2hXbM36_YhhoYg,DIEN QUAN Food & Lifestyle/ Ẩm thực & Cuộc sống.,0.00068
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,19.486257
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCNGs9HfpAkghyB1jAfw6-UA,DIEN QUAN Kids,0.015478
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,0.391479
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.000536
UCf1_KkmMrPkxX_FIq-W9yhA,Ống Kính Hậu Trường,0.003576
UCtzNRGwn5OxlM4EEk65aFAQ,GOLDEN EGG ENTERTAINMENT,0.002709
UCyaP4aH5u0jSh-GEEVkKMtQ,Phương Trinh Jolie,4.494758
UCeqFTIxA9Qkco4EVmfk_wUw,Color Man Food Tour / English speaking,0.027526
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.602889
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,0.000771
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCf9HdP4nEauKA3NJFVrdUMg,Cô Giáo Triệu View,0.005382
UCyaP4aH5u0jSh-GEEVkKMtQ,Phương Trinh Jolie,0
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,0.001828
UCvoQ2QzfwzoYU4OV8bPcDhw,Hi Pencil Studio,0.073225
UCv2Fwkh_E7SjxoAzHvlly4A,Con Mèo,0
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,0.035932
UC3QP0yrT_hWpHeNwdI2s2Tw,Nghệ Sĩ Ngọc Huyền Official,0
UCNGs9HfpAkghyB1jAfw6-UA,DIEN QUAN Kids,30.18506
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,0.012135
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0
UCB849xB6Z17yR_CxuNEwqSQ,SML Channel,0.605266
UCB849xB6Z17yR_CxuNEwqSQ,SML Channel,0.164466
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,2.330982
UCNGs9HfpAkghyB1jAfw6-UA,DIEN QUAN Kids,6.791526
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UC3Ge8bBJhpxkrTJrLYWURlA,Vanmiu Beauty,0.003803
UCF81Px1sy2hXbM36_YhhoYg,DIEN QUAN Food & Lifestyle/ Ẩm thực & Cuộc sống.,0.001789
UCNt6bRFKd2eN9lQOisKLFbg,one piece adim,0
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,10.714182
UCS2RVuafoZw7rlAAMdXXWwQ,Linh An official,0
UC9sQy-VRzDaDuBD3n4xJ0Zg,Lân Nhã Official,0
UCTq2dfu0hGe7yHz-eH4-DSw,Siêu Sao TV,0.02491
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.367169
UCNGs9HfpAkghyB1jAfw6-UA,DIEN QUAN Kids,0.349038
UCvjLCUhUjQl7O-0n1zM1o5g,Mua Gì Ở Đâu - HTV7,0.027642
UC3Ge8bBJhpxkrTJrLYWURlA,Vanmiu Beauty,3.087942
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,2.211968
UCf1_KkmMrPkxX_FIq-W9yhA,Ống Kính Hậu Trường,0.001875
UCMMPGC9Ow2FmYE6ogg48GFg,Color Man,6.076747
UCRdbY9Zo8S3r3MrSjlDxJfw,STV News,0
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCT_L-nUO6Nv2vfmK5cxILoA,Gãy Studio Official,7.770347
UCvjLCUhUjQl7O-0n1zM1o5g,Mua Gì Ở Đâu - HTV7,0.003472
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0.001551
UCF81Px1sy2hXbM36_YhhoYg,DIEN QUAN Food & Lifestyle/ Ẩm thực & Cuộc sống.,0.002408
UCF81Px1sy2hXbM36_YhhoYg,DIEN QUAN Food & Lifestyle/ Ẩm thực & Cuộc sống.,0
UCF81Px1sy2hXbM36_YhhoYg,DIEN QUAN Food & Lifestyle/ Ẩm thực & Cuộc sống.,0.061068
UCy7ODI2EvCSYDxGKChBiOWg,Bánh Mì Nóng,0.000112
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCpCSYtqpZ0ITECocmI1RfSQ,Hóa Trần,0
UCvoQ2QzfwzoYU4OV8bPcDhw,Hi Pencil Studio,0.037843
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCF3zCyOModLIKG1C9mg4hsQ,KHƯƠNG DỪA CHANNEL,0.000649
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.002143
UCkvIaObZWNK9n6SB53sUu-g,Buzz TV,0.90782
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,0.020143
UCB849xB6Z17yR_CxuNEwqSQ,SML Channel,0.002569
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,0
UC3QP0yrT_hWpHeNwdI2s2Tw,Nghệ Sĩ Ngọc Huyền Official,0
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,0
UCPJnSKsuC7_rWVtRCj85p0Q,Hang Cua,0
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0
UCF3zCyOModLIKG1C9mg4hsQ,KHƯƠNG DỪA CHANNEL,0
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,1.297905
UCF81Px1sy2hXbM36_YhhoYg,DIEN QUAN Food & Lifestyle/ Ẩm thực & Cuộc sống.,0.001407
UCUz5ikTmyoAPDrBo8FXSbgg,Nsưt Lâm Râu,0
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.290599
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UC5nKwj1KxvkPV-BjE4LWQbg,HẺM RADIO,0.000925
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCF3zCyOModLIKG1C9mg4hsQ,KHƯƠNG DỪA CHANNEL,18.020401
UCqdjtwy4I1JYtvfT8WsfR9A,Quân jakumi,0
UCCK380wxqpDgj-nSf1XujUA,ASANZO VIETNAM,0.012066
UCiMutfnxhcf0Rc40DkAg4mg,ĐỜI TV,87.880903
UCvoQ2QzfwzoYU4OV8bPcDhw,Hi Pencil Studio,0.065444
UCRdbY9Zo8S3r3MrSjlDxJfw,STV News,0.001355
UC6z0Om94_hM-H_UED2LA0YQ,ACV Music,0.000754
UC5nKwj1KxvkPV-BjE4LWQbg,HẺM RADIO,0.170983
UCf1_KkmMrPkxX_FIq-W9yhA,Ống Kính Hậu Trường,0
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,5.651424
UCB849xB6Z17yR_CxuNEwqSQ,SML Channel,0
UC5nKwj1KxvkPV-BjE4LWQbg,HẺM RADIO,0
UCbaezZCd-dRSohjGVJysoQg,メドレー,3.591456
UCtHqcsdVLp5sJiE25tskteA,Bolero Bất Hủ,0.013777
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.026333
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,0
UCMMPGC9Ow2FmYE6ogg48GFg,Color Man,4.438734
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCpWDJvz-zmB_-LCXZPVA2DA,BT Music,69.558323
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,0.159895
UCF81Px1sy2hXbM36_YhhoYg,DIEN QUAN Food & Lifestyle/ Ẩm thực & Cuộc sống.,43.419807
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCRdbY9Zo8S3r3MrSjlDxJfw,STV News,0
UCNGs9HfpAkghyB1jAfw6-UA,DIEN QUAN Kids,0.049833
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0.12096
UCHZMvcXsz_goFf7KVkYLgNg,FAST TV,4.415689
UCh59OJZoLzBIo9ZNhc82Q6Q,synthesized music,0
UCEPHB5VGIDxbpKDQTDDLDEg,Rap Việt Underground,0.056104
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0.005015
UCoQoUW70GJ_oRSsVygAi79Q,Kang Phạm Official,0.19144
UCPNm4q0r3W7X5qL4qXoF7SA,Chuông Gió,0
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0.022551
UCMMPGC9Ow2FmYE6ogg48GFg,Color Man,0.188926
UC5nKwj1KxvkPV-BjE4LWQbg,HẺM RADIO,0.000029
UCf9HdP4nEauKA3NJFVrdUMg,Cô Giáo Triệu View,0.003744
UCU89QGf88S_YwgPJsP0MRJQ,Trâm Lâm Đồng,0
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,0.000165
UCeqFTIxA9Qkco4EVmfk_wUw,Color Man Food Tour / English speaking,0.044342
UCbdPtsaZfMCcgbKHkspH7Ng,You tube You tube,0
UCFv4iLwmKf_ASz-4G5htWpQ,فيلم حركة FULL EPISSODE,0
UCPDs5WRe5P-DFW_1EIPqlWQ,Orinn Remix,20.164736
UCvoQ2QzfwzoYU4OV8bPcDhw,Hi Pencil Studio,17.010665
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.001685
UCQv21ybDEcNyJdtpAHuv-5g,BẬT MÍ BÍ MẬT,0.270643
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.174876
UC5nKwj1KxvkPV-BjE4LWQbg,HẺM RADIO,0.06485
UC9kxbQl7WSmU4DuCZemuyNA,Oi Happy,0
UCr9w9HjjTW42JwQyN8NrkVg,Sicily Media PL,0
UCvjLCUhUjQl7O-0n1zM1o5g,Mua Gì Ở Đâu - HTV7,0.010068
UCvoQ2QzfwzoYU4OV8bPcDhw,Hi Pencil Studio,1.787757
UCy7ODI2EvCSYDxGKChBiOWg,Bánh Mì Nóng,0
UCM8pV-d0qjRtypIsULeozcQ,Điều Chúng Mình Chưa Biết,0.010186
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,0.045238
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,28.93404
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,0.011935
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.009663
UC3Ge8bBJhpxkrTJrLYWURlA,Vanmiu Beauty,0.003867
UCz_mW7uXrmHIzl7PbIru-CA,Channel Ana,0
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0.001043
UCYNCP3ddkSBPMY_X-HdB8Iw,Thiên Khôi Idol Official,0.000365
UC1WeQsR7iYLpQC59snjT82A,Red Moon Pictures,1.964874
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCi9BeJr8XAvfffUM4x-uGmg,FOR UNICORNS,0.006895
UCNGs9HfpAkghyB1jAfw6-UA,DIEN QUAN Kids,0.000635
UCeTFHmf37BHgAjB-T3yPEGA,Trúc Lam office,0
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,11.084772
UCvjLCUhUjQl7O-0n1zM1o5g,Mua Gì Ở Đâu - HTV7,0.002355
UCvoQ2QzfwzoYU4OV8bPcDhw,Hi Pencil Studio,0.200918
UCMMPGC9Ow2FmYE6ogg48GFg,Color Man,0.108032
UCvE_03SkYjkovApE4O9AjBg,Guitar Classic,72.7493
UC1WeQsR7iYLpQC59snjT82A,Red Moon Pictures,2.764148
UCuHL9SSiXZnM89fM2n3GMPg,Hài / Comedy,0.076915
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,0.001901
UCB849xB6Z17yR_CxuNEwqSQ,SML Channel,5.207756
UCRdbY9Zo8S3r3MrSjlDxJfw,STV News,0.205239
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.016822
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.017123
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.007891
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,0.000748
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.084172
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,0.004232
UCYNCP3ddkSBPMY_X-HdB8Iw,Thiên Khôi Idol Official,0.001551
UCB849xB6Z17yR_CxuNEwqSQ,SML Channel,0.656226
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0.02441
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,0
UCzLr0-nMvZ2Mc3XgA_2b6hw,Gãy TV,34.214373
UCvjLCUhUjQl7O-0n1zM1o5g,Mua Gì Ở Đâu - HTV7,0.004359
UC5nKwj1KxvkPV-BjE4LWQbg,HẺM RADIO,0.97312
UCQfbQqnfybHRMD6HyYjg_2g,Radio Tình Yêu,0
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCJkCXOjDzzTYT8ERYbpX3hw,Tung Tăng TV,23.60894
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,0.001213
UC5huPf4W4xZnWB88pMnbDBA,Vigga Official,0.00601
UC5nKwj1KxvkPV-BjE4LWQbg,HẺM RADIO,3.259795
UCNGs9HfpAkghyB1jAfw6-UA,DIEN QUAN Kids,4.661589
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0.000539
UCbaezZCd-dRSohjGVJysoQg,メドレー,13.840596
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.005414
UCqDpVOeCFYq2C2aLhQsm8TQ,Get Fit Vietnam,0.001176
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,0.001562
UCg7obvx4XYBYmTkEBe2_EFQ,Emma's Fishing,74.181191
UCNGs9HfpAkghyB1jAfw6-UA,DIEN QUAN Kids,15.592851
UC1WeQsR7iYLpQC59snjT82A,Red Moon Pictures,0.001045
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.00798
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.000566
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.000439
UCvjLCUhUjQl7O-0n1zM1o5g,Mua Gì Ở Đâu - HTV7,0
UCF81Px1sy2hXbM36_YhhoYg,DIEN QUAN Food & Lifestyle/ Ẩm thực & Cuộc sống.,0.002124
UCMMPGC9Ow2FmYE6ogg48GFg,Color Man,0.002719
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,0
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0.001199
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.057432
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCNGs9HfpAkghyB1jAfw6-UA,DIEN QUAN Kids,0.591921
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,0.003163
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.052912
UCeqFTIxA9Qkco4EVmfk_wUw,Color Man Food Tour / English speaking,0.195672
UCF3zCyOModLIKG1C9mg4hsQ,KHƯƠNG DỪA CHANNEL,0.063885
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.273226
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,0.000608
UCQ6deCckW6dU4rSku7_cjrg,DIEN QUAN Film,32.744292
UCvoQ2QzfwzoYU4OV8bPcDhw,Hi Pencil Studio,0.000372
UCCf02lBqfg4qxvKyKiGaYsw,Truyen Hinh Can Tho,0
UCA3GtNtuKvcj6VrwZ5Gpx9g,DIEN QUAN Entertainment / Giải Trí,3.763637
UCMMPGC9Ow2FmYE6ogg48GFg,Color Man,1.768506
UCfOWjiMp2D6SkegoxxZB-Mw,Đồng Xuân Hòa,0
UCNGs9HfpAkghyB1jAfw6-UA,DIEN QUAN Kids,0.039004
UCvkgBXwwC4IP_HuIORGE-OQ,KHỎE ĐẸP TOÀN DIỆN,0.022513
UCwmurIyZ6FHyVPtKppe_2_A,DIEN QUAN Comedy / Hài,0.005985
UCtHqcsdVLp5sJiE25tskteA,Bolero Bất Hủ,0.044049
UCpRaxwqI0gq-n9BFWziRn1Q,Vo Ha Tram Official,1.306959
UCHdmy4LYh5FPqvGXsVgTguw,MUSIC TV,0
UCU7xhM72yeRjxJiQeB11vOw,Primordial Chaos,0
